filePath,lineNumber,text,classification
DeepBank1.1/20037005,295,"nw/wsj/00/wsj_0037.parse 4 6 gold drink-v 39.1-2 Ingestion drink.01 2 ----- 0:1-ARG0=Agent;Ingestor 6:0-rel 7:1-ARG1=Patient;Ingestibles 
",Ingestion
DeepBank1.1/20037009,431,"nw/wsj/00/wsj_0037.parse 8 7 gold carry-v 54.3 Bringing carry.01 2 ----- 2:1-ARG0=Location 7:0-rel 8:1-ARG1=Value 11:1-ARG4 
",Bringing
DeepBank1.1/20037016,553,"nw/wsj/00/wsj_0037.parse 15 25 gold sell-v 13.1-1 Commerce_sell sell.01 1 ----- 0:2-ARG0=Agent;Seller 25:0-rel 26:2-ARG1=Theme;Goods 31:1-ARGM-TMP 
",Commerce_sell
DeepBank1.1/20037018,274,"nw/wsj/00/wsj_0037.parse 17 3 gold write-v 25.2 Text_creation write.01 1 ----- 0:1*4:1-ARG1=Theme;Text 3:0-rel 5:1-ARGM-MNR 
",Text_creation
DeepBank1.1/20037024,1267,"nw/wsj/00/wsj_0037.parse 23 8 gold play-v 26.7-1-1 Competition play.01 2 ----- 6:1*9:1-ARG1=Theme 8:0-rel 10:1-ARGM-MNR 
",Competition
DeepBank1.1/20037026,460,"nw/wsj/00/wsj_0037.parse 25 13 gold stand-v 50 Change_posture stand.01 2 ----- 7:1*11:1-ARG1=Agent;Protagonist 13:0-rel 14:1-ARGM-PRD 15:1-ARGM-LOC 
",Change_posture
DeepBank1.1/20037028,482,"nw/wsj/00/wsj_0037.parse 27 11 gold host-v 29.8-1 Social_event host.01 1 ----- 6:1*9:1*12:1-ARG1=Beneficiary;Social_event 10:1-ARG0=Agent;Host 11:0-rel 13:1-ARGM-TMP 16:1-ARGM-TMP 26:1-ARGM-ADV 6:1*9:1-LINK-SLC 
",Social_event
DeepBank1.1/20037039,396,"nw/wsj/00/wsj_0037.parse 38 14 gold permit-v 64 Permitting permit.01 1 ----- 11:1*15:1-ARG1=Theme;State_of_affairs 12:0-ARGM-MOD 14:0-rel 16:1-ARGM-LOC 18:1-ARGM-ADV 
",Permitting
DeepBank1.1/20037040,320,"nw/wsj/00/wsj_0037.parse 39 2 gold ban-v 67 Prohibiting ban.01 1 ----- 0:1-ARG0=Agent;Principle 1:1-ARGM-TMP 2:0-rel 3:2-ARG1=Theme;State_of_affairs 
",Prohibiting
DeepBank1.1/20037043,345,"nw/wsj/00/wsj_0037.parse 42 4 gold begin-v 55.1-1 Activity_start begin.01 2 ----- 0:1-ARGM-LOC 3:1-ARG0=Agent;Agent 4:0-rel 5:2-ARG1=Theme;Activity 
",Activity_start
DeepBank1.1/20037045,386,"nw/wsj/00/wsj_0037.parse 44 3 gold indicate-v 78-1 Evidence indicate.01 1 ----- 0:1-ARG0=Cause;Support 3:0-rel 4:1-ARG1=Topic;Proposition 
",Evidence
DeepBank1.1/20037051,291,"nw/wsj/00/wsj_0037.parse 50 14 gold build-v 26.1-1 Building build.01 1 ----- 9:1*15:1-ARG1=Product;Created_entity 12:0-ARGM-MOD 14:0-rel 16:1-ARGM-TMP 
",Building
DeepBank1.1/20037054,519,"nw/wsj/00/wsj_0037.parse 53 7 gold try-v 61 Attempt try.01 1 ----- 0:1-ARG0=Agent 2:1-ARGM-TMP 7:0-rel 8:2-ARG1=Theme 
",Attempt
DeepBank1.1/20037059,266,"nw/wsj/00/wsj_0037.parse 58 3 gold increase-v 45.6-1 Cause_change_of_position_on_a_scale increase.01 1 ----- 0:1-ARG0 3:0-rel 4:2-ARG1=Patient;Item 7:1-ARGM-EXT 
",Cause_change_of_position_on_a_scale
DeepBank1.1/20037060,498,"nw/wsj/00/wsj_0037.parse 59 13 gold bring-v 11.3-1 Bringing bring.01 1 ----- 7:1*11:1-ARG0=Instrument 13:0-rel 14:2-ARG1=Theme 18:1-ARG3 
",Bringing
DeepBank1.1/20038003,146,"nw/wsj/00/wsj_0038.parse 2 2 gold expire-v 48.2 Death expire.01 1 ----- 0:1-ARG1=Patient;Protagonist 2:0-rel 3:2-ARGM-TMP 
",Death
DeepBank1.1/20038004,431,"nw/wsj/00/wsj_0038.parse 3 4 gold swap-v 13.6-1-1 Exchange swap.01 1 ----- 0:1*5:1-ARG1=Theme 2:0-ARGM-MOD 4:0-rel 6:1-ARG3=Co-Theme 12:1-ARGM-MNR 
",Exchange
DeepBank1.1/20039002,186,"nw/wsj/00/wsj_0039.parse 1 4 gold lay-v 9.2 Placing lay.01 null ----- 0:1-ARG0=Agent;Agent/Cause 3:1-ARGM-TMP 4:0-rel 5:2-ARG1=Theme;Theme 
",Placing
DeepBank1.1/20039005,569,"nw/wsj/00/wsj_0039.parse 4 18 gold call-v 29.3 Being_named call.01 null ----- 13:1*19:1-ARG1=Theme;Entity 18:0-rel 20:2-ARG2=Result;Name 13:1*19:1-LINK-PRO 
",Being_named
DeepBank1.1/20039006,298,"nw/wsj/00/wsj_0039.parse 5 15 gold call-v 29.3 Labeling call.01 null ----- 0:1-ARGM-DIS 3:1-ARGM-ADV 9:2*16:1-ARG1=Theme 13:0-ARGM-MOD 15:0-rel 17:2-ARG2=Result 
",Labeling
DeepBank1.1/20039011,365,"nw/wsj/00/wsj_0039.parse 10 1 gold film-v 25.4 Behind_the_scenes film.01 null ----- 0:1*2:1*12:2-ARG1=Theme 1:0-rel 3:1-ARGM-MNR 8:1-ARG0=Agent 
",Behind_the_scenes
DeepBank1.1/20039012,359,"nw/wsj/00/wsj_0039.parse 11 12 gold notice-v 30.1-1 Becoming_aware notice.01 null ----- 3:1*11:1-ARG0=Experiencer;Cognizer 12:0-rel 13:1-ARG1=Stimulus;Phenomenon 15:2-ARGM-TMP 
",Becoming_aware
DeepBank1.1/20039014,535,"nw/wsj/00/wsj_0039.parse 13 18 gold sell-v 13.1-1 Commerce_sell sell.01 null ----- 13:1-ARG0=Agent;Seller 18:0-rel 19:4-ARG1=Theme;Goods 
",Commerce_sell
DeepBank1.1/20039017,221,"nw/wsj/00/wsj_0039.parse 16 6 gold condemn-v 33 Judgment_communication condemn.01 null ----- 6:0-rel 7:0-ARG1=Theme;Evaluee 
",Judgment_communication
DeepBank1.1/20039018,246,"nw/wsj/00/wsj_0039.parse 17 8 gold compete-v 36.4-1 Competition compete.01 1 ----- 8:0-rel 9:0,10:0-ARG0=Agent 
",Competition
DeepBank1.1/20039020,677,"nw/wsj/00/wsj_0039.parse 19 7 gold give-v 13.1-1 Giving give.01 null ----- 4:1*8:1-ARG2=Recipient;Recipient 7:0-rel 9:2-ARG1=Theme;Theme 17:1-ARGM-LOC 
",Giving
DeepBank1.1/20039022,316,"nw/wsj/00/wsj_0039.parse 21 1 gold give-v 13.1-1 Giving give.01 null ----- 0:1-ARG0=Agent;Donor 1:0-rel 2:1-ARG2=Recipient;Recipient 4:2-ARG1=Theme;Theme 
",Giving
DeepBank1.1/20039024,567,"nw/wsj/00/wsj_0039.parse 23 3 gold load-v 9.7-2 Filling load.01 1 ----- 0:1*7:1-ARG0=Agent;Agent 2:1-ARGM-MNR 3:0-rel 4:1-ARG1=Destination;Goal 
",Filling
DeepBank1.1/20039028,387,"nw/wsj/00/wsj_0039.parse 27 2 gold end-v 55.4-1 Cause_to_end end.01 null ----- 0:1-ARG1=Theme 2:0-rel 3:1-ARGM-MNR 
",Cause_to_end
DeepBank1.1/20039031,540,"nw/wsj/00/wsj_0039.parse 30 9 gold carry-v 54.3 Bringing carry.01 null ----- 0:1-ARGM-DIS 1:2-ARG0=Location 9:0-rel 10:1-ARG1=Value 13:1-ARGM-PRD 
",Bringing
DeepBank1.1/20039032,477,"nw/wsj/00/wsj_0039.parse 31 2 gold collaborate-v 36.1 Collaboration collaborate.01 2 ----- 1:1-ARG0=Agent;Partner_1 2:0-rel 3:1-ARG1=Co-Agent;Partner_2 6:1-ARGM-TMP 10:1-ARG2=Theme;Undertaking 
",Collaboration
DeepBank1.1/20039034,364,"nw/wsj/00/wsj_0039.parse 33 7 gold continue-v 55.3 Activity_ongoing continue.01 null ----- 0:1-ARG1 7:0-rel 8:1-ARGM-CAU 
",Activity_ongoing
DeepBank1.1/20039035,215,"nw/wsj/00/wsj_0039.parse 34 9 gold kill-v 42.1-1 Killing kill.01 null ----- 0:1-ARG0=Agent;Killer/Cause 5:1-ARGM-LOC 9:0-rel 10:1-ARG1=Patient;Victim 
",Killing
DeepBank1.1/20039037,459,"nw/wsj/00/wsj_0039.parse 36 22 gold bring-v 11.3-1 Bringing bring.01 null ----- 0:1-ARGM-ADV 20:1-ARG0=Instrument 21:1-ARGM-MNR 22:0-rel 23:1-ARG1=Theme 25:1-ARG3 
",Bringing
DeepBank1.1/20039039,191,"nw/wsj/00/wsj_0039.parse 38 10 gold chop-v 21.2-2 Cause_harm chop.01 null ----- 8:1*11:1-ARG1=Patient;Victim/Body_part 10:0-rel 12:1-ARGM-DIR 
",Cause_harm
DeepBank1.1/20039041,359,"nw/wsj/00/wsj_0039.parse 40 14 gold fight-v 36.3-2 Hostile_encounter fight.01 null ----- 11:1*19:1-ARG0=Agent;Side_1 14:0-rel 
",Hostile_encounter
DeepBank1.1/20039042,629,"nw/wsj/00/wsj_0039.parse 41 1 gold mention-v 37.7-1 Statement mention.01 1 ----- 0:1-ARG0=Agent;Speaker 1:0-rel 2:1-ARG1=Topic;Message 4:2-ARGM-CAU 
",Statement
DeepBank1.1/20039043,429,"nw/wsj/00/wsj_0039.parse 42 5 gold see-v 30.1-1 Perception_experience see.01 null ----- 4:1*11:1-ARG0=Experiencer;Perceiver_passive 5:0-rel 7:1-ARG1=Stimulus;Phenomenon 
",Perception_experience
DeepBank1.1/20040003,312,"nw/wsj/00/wsj_0040.parse 2 4 gold build-v 26.1-1 Building build.01 null ----- 0:1*12:1-ARG0=Agent;Agent 4:0-rel 5:2-ARG1=Product;Created_entity 12:2-ARGM-ADV 
",Building
DeepBank1.1/20041005,507,"nw/wsj/00/wsj_0041.parse 4 4 gold start-v 55.1-1 Process_start start.01 null ----- 0:1*2:1*3:1-ARG1=Theme;Event 4:0-rel 5:1-ARG2=Instrument 0:1*2:1-LINK-SLC 
",Process_start
DeepBank1.1/20041007,268,"nw/wsj/00/wsj_0041.parse 6 15 gold worry-v 31.1 Emotion_active worry.01 null ----- 8:1*13:1-ARG0=Stimulus 12:0-ARGM-MOD 15:0-rel 16:1-ARG1=Experiencer 
",Emotion_active
DeepBank1.1/20041017,460,"nw/wsj/00/wsj_0041.parse 16 1 gold sting-v 20-1 Experiencer_obj sting.01 3 ----- 0:1*8:3-ARG1=Experiencer 1:0-rel 3:1-ARG0=Agent 
",Experiencer_obj
DeepBank1.1/20041022,140,"nw/wsj/00/wsj_0041.parse 21 1 gold claim-v 37.7-1 Statement claim.01 null ----- 0:1-ARG0=Agent;Speaker 1:0-rel 2:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20041025,97,"nw/wsj/00/wsj_0041.parse 24 3 gold tell-v 37.2-1 Prevarication tell.01 null ----- 0:1*2:1-ARG0=Agent 3:0-rel 4:1-ARG1=Topic 
",Prevarication
DeepBank1.1/20041029,355,"nw/wsj/00/wsj_0041.parse 28 15 gold insist-v 37.7 Statement insist.01 null ----- 14:1-ARG0=Agent;Speaker 15:0-rel 16:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20041040,654,"nw/wsj/00/wsj_0041.parse 39 30 gold want-v 32.1-1-1 Desiring want.01 null ----- 22:1-ARGM-ADV 28:1*31:1-ARG0=Pivot;Experiencer 30:0-rel 31:3-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/20041052,466,"nw/wsj/00/wsj_0041.parse 51 7 gold carry-v 11.4 Bringing carry.01 null ----- 0:1-ARGM-TMP 4:1-ARG0=Agent 7:0-rel 8:2-ARG1=Theme 
",Bringing
DeepBank1.1/20041054,520,"nw/wsj/00/wsj_0041.parse 53 2 gold begin-v 55.1-1 Process_start begin.01 null ----- 0:1-ARG1=Theme;Event 2:0-rel 3:2-ARGM-TMP 
",Process_start
DeepBank1.1/20041060,552,"nw/wsj/00/wsj_0041.parse 59 5 gold cry-v 37.3 Communication_noise cry.01 2 ----- 5:0-rel 7:2-ARG0=Agent;Speaker 0:3-ARG1-DSP=Topic;Message 
",Communication_noise
DeepBank1.1/20041062,155,"nw/wsj/00/wsj_0041.parse 61 8 gold ask-v 37.1.2 Questioning ask.01 null ----- 1:2*9:1-ARG1=Topic;Message 8:0-rel 10:1-ARG0=Agent;Speaker 
",Questioning
DeepBank1.1/20041065,97,"nw/wsj/00/wsj_0041.parse 64 3 gold tell-v 37.2-1 Prevarication tell.01 null ----- 0:1*1:1-ARG0=Agent 3:0-rel 4:1-ARG1=Topic 
",Prevarication
DeepBank1.1/20041069,133,"nw/wsj/00/wsj_0041.parse 68 3 gold build-v 26.1-1 Building build.01 null ----- 1:1-ARG0=Agent;Agent 3:0-rel 4:1-ARG2=Material;Components 
",Building
DeepBank1.1/20042001,375,"nw/wsj/00/wsj_0042.parse 0 9 gold sell-v 13.1-1 Commerce_sell sell.01 null ----- 0:2*10:1-ARG1=Theme;Goods 9:0-rel 11:1-ARG3 
",Commerce_sell
DeepBank1.1/20043002,528,"nw/wsj/00/wsj_0043.parse 1 9 gold suggest-v 37.7-1-1 Statement suggest.01 null ----- 0:2-ARG0=Agent;Speaker 9:0-rel 10:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20043008,307,"nw/wsj/00/wsj_0043.parse 7 8 gold follow-v 51.6 Cotheme follow.02 null ----- 0:2-ARG0=Agent;Theme 8:0-rel 9:2-ARG1=Theme;Cotheme 
",Cotheme
DeepBank1.1/20043009,364,"nw/wsj/00/wsj_0043.parse 8 6 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 6:0-rel 7:0-ARG1=Patient;Item 
",Change_position_on_a_scale
DeepBank1.1/20043011,332,"nw/wsj/00/wsj_0043.parse 10 12 gold provide-v 13.4.1-2 Supply provide.01 null ----- 0:1-ARG2=Recipient 9:1-ARG0=Agent 11:0-ARGM-MOD 12:0-rel 13:1-ARG1=Theme 
",Supply
DeepBank1.1/20043012,518,"nw/wsj/00/wsj_0043.parse 11 19 gold make-v 29.3 Causation make.02 null ----- 0:0-ARGM-DIS 1:3-ARG0=Agent 19:0-rel 20:2-ARG1=Theme 
",Causation
DeepBank1.1/20043014,141,"nw/wsj/00/wsj_0043.parse 13 4 gold yield-v 13.3 Surrendering_possession yield.02 2 ----- 1:1*3:1-ARG0=Agent 4:0-rel 5:1-ARG1=Theme 
",Surrendering_possession
DeepBank1.1/20043021,221,"nw/wsj/00/wsj_0043.parse 20 3 gold help-v 72-1 Assistance help.01 null ----- 0:1*4:1-ARG0=Agent;Helper 2:0-ARGM-MOD 3:0-rel 4:2-ARG1=Theme;Goal/Focal_entity 
",Assistance
DeepBank1.1/20043024,422,"nw/wsj/00/wsj_0043.parse 23 10 gold make-v 26.1-1 Manufacturing make.01 null ----- 0:1-ARGM-LOC 3:1-ARGM-DIS 6:1-ARG0=Agent;Manufacturer 9:0-ARGM-MOD 10:0-rel 11:1-ARG1=Product;Product 14:1-ARGM-LOC 
",Manufacturing
DeepBank1.1/20043026,274,"nw/wsj/00/wsj_0043.parse 25 6 gold begin-v 55.1-1 Activity_start begin.01 null ----- 0:2-ARG0=Agent;Agent 4:1-ARGM-DIS 6:0-rel 7:2-ARG1=Theme;Activity 
",Activity_start
DeepBank1.1/20043033,265,"nw/wsj/00/wsj_0043.parse 32 2 gold maintain-v 29.5-2 Statement maintain.01 null ----- 1:1-ARG0=Agent;Speaker 2:0-rel 3:1-ARG1=Theme;Addressee 
",Statement
DeepBank1.1/20043036,356,"nw/wsj/00/wsj_0043.parse 35 3 gold voice-v 37.7 Expressing_publicly voice.01 1 ----- 1:1-ARG0=Agent;Communicator 3:0-rel 4:2-ARG1=Topic;Content 
",Expressing_publicly
DeepBank1.1/20043042,300,"nw/wsj/00/wsj_0043.parse 41 3 gold want-v 32.1-1-1 Desiring want.01 null ----- 1:1-ARG0=Pivot;Experiencer 3:0-rel 4:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/20043044,478,"nw/wsj/00/wsj_0043.parse 43 4 gold want-v 32.1-1-1 Desiring want.01 null ----- 1:1-ARG0=Pivot;Experiencer 3:0-ARGM-NEG 4:0-rel 5:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/20044001,156,"nw/wsj/00/wsj_0044.parse 0 4 gold believe-v 29.5-1 Trust believe.01 null ----- 0:1-ARG0 2:0-ARGM-MOD 3:1-ARGM-ADV 4:0-rel 5:1-ARG1 
",Trust
DeepBank1.1/20044003,173,"nw/wsj/00/wsj_0044.parse 2 2 gold see-v 30.1-1 Perception_experience see.01 null ----- 0:1-ARG0=Experiencer;Perceiver_passive 2:0-rel 3:1-ARG1=Stimulus;Phenomenon 4:1-ARGM-TMP 
",Perception_experience
DeepBank1.1/20044011,398,"nw/wsj/00/wsj_0044.parse 10 8 gold consider-v 29.9-1-1-1 Categorization consider.01 null ----- 8:0-rel 9:1-ARG0=Agent;Cognizer 14:2-ARG1=Theme;Item 
",Categorization
DeepBank1.1/20044014,386,"nw/wsj/00/wsj_0044.parse 13 3 gold fire-v 10.10 Firing fire.02 null ----- 0:1*4:1-ARG1=Theme 3:0-rel 8:1-ARGM-ADV 
",Firing
DeepBank1.1/20044023,238,"nw/wsj/00/wsj_0044.parse 22 2 gold depend-v 70 Reliance depend.01 null ----- 0:1-ARG0=Agent;Protagonist 2:0-rel 3:1-ARG1=Theme;Means/Instrument/Intermediary/Benefit/Purpose 
",Reliance
DeepBank1.1/20044027,501,"nw/wsj/00/wsj_0044.parse 26 5 gold release-v 80-1 Releasing release.01 null ----- 0:1*6:1-ARG1=Theme 5:0-rel 7:1-ARGM-TMP 9:1-ARG0=Cause 0:1*6:1-LINK-PSV 
",Releasing
DeepBank1.1/20044030,397,"nw/wsj/00/wsj_0044.parse 29 4 gold suspect-v 29.5-1 Awareness suspect.01 null ----- 0:2-ARG0=Agent;Cognizer 4:0-rel 5:2-ARG1=Theme;Content 
",Awareness
DeepBank1.1/20044038,509,"nw/wsj/00/wsj_0044.parse 37 9 gold bring-v 11.3-1 Bringing bring.01 null ----- 0:1-ARG0=Instrument 4:1-ARGM-DIS 9:0-rel 10:3-ARG1=Theme 
",Bringing
DeepBank1.1/20044047,812,"nw/wsj/00/wsj_0044.parse 46 1 gold stand-v 50 Being_located stand.01 null ----- 0:1*18:1-ARG0 1:0-rel 2:1-ARG2 6:1-ARGM-LOC 
",Being_located
DeepBank1.1/20044052,137,"nw/wsj/00/wsj_0044.parse 51 3 gold suffer-v 31.3-4 Catastrophe suffer.01 null ----- 0:1-ARG0=Experiencer 3:0-rel 4:1-ARG1=Stimulus 
",Catastrophe
DeepBank1.1/20044057,382,"nw/wsj/00/wsj_0044.parse 56 22 gold want-v 32.1-1-1 Desiring want.01 null ----- 21:1*23:1-ARG0 22:0-rel 23:2-ARG1 
",Desiring
DeepBank1.1/20044061,439,"nw/wsj/00/wsj_0044.parse 60 3 gold fire-v 10.10 Firing fire.02 null ----- 1:1*9:1-ARG0=Agent 3:0-rel 6:1-ARG1=Theme 
",Firing
DeepBank1.1/20044063,564,"nw/wsj/00/wsj_0044.parse 62 9 gold teach-v 37.1.1-1-1 Education_teaching teach.01 1 ----- 0:1*2:1*7:1-ARG0=Agent 0:2-ARGM-PRD 9:0-rel 10:2-ARG2=Recipient 
",Education_teaching
DeepBank1.1/20044068,425,"nw/wsj/00/wsj_0044.parse 67 2 gold teach-v 37.1.1-1-1 Education_teaching teach.01 1 ----- 1:1-ARG0=Agent 2:0-rel 3:1-ARG2=Recipient 4:3-ARG1=Topic 
",Education_teaching
DeepBank1.1/20044070,357,"nw/wsj/00/wsj_0044.parse 69 9 gold prepare-v 26.3-1 Activity_prepare prepare.01 null ----- 3:1*7:1-ARG0=Agent 9:0-rel 10:1-ARG1 
",Activity_prepare
DeepBank1.1/20044072,231,"nw/wsj/00/wsj_0044.parse 71 3 gold see-v 30.1-1 Perception_experience see.01 null ----- 1:1-ARG0 2:0-ARGM-MOD 3:0-rel 4:2-ARG1 
",Perception_experience
DeepBank1.1/20044075,84,"nw/wsj/00/wsj_0044.parse 74 1 gold begin-v 55.1-1 Process_start begin.01 null ----- 0:1,2:2-ARG1=Theme;Event 1:0-rel 
",Process_start
DeepBank1.1/20044076,158,"nw/wsj/00/wsj_0044.parse 75 1 gold tell-v 37.2-1 Telling tell.01 null ----- 0:1-ARG0 1:0-rel 2:1-ARG2 3:1-ARG1 
",Telling
DeepBank1.1/20044078,338,"nw/wsj/00/wsj_0044.parse 77 7 gold help-v 72-1 Assistance help.01 null ----- 0:2-ARG0=Agent;Helper 6:1-ARGM-DIS 7:0-rel 8:2-ARG1=Theme;Goal/Focal_entity 
",Assistance
DeepBank1.1/20044088,231,"nw/wsj/00/wsj_0044.parse 87 3 gold try-v 61 Attempt try.01 null ----- 1:1*4:1-ARG0=Agent 3:0-rel 4:2-ARG1=Theme 
",Attempt
DeepBank1.1/20044093,153,"nw/wsj/00/wsj_0044.parse 92 3 gold break-v 40.8.3-1-1 Cause_harm break.01 null ----- 1:1-ARG0 3:0-rel 4:1-ARG1 
",Cause_harm
DeepBank1.1/20044094,207,"nw/wsj/00/wsj_0044.parse 93 4 gold go-v 47.7 Motion go.01 null ----- 1:1-ARG1 4:0-rel 5:1-ARGM-DIR 
",Motion
DeepBank1.1/20044095,222,"nw/wsj/00/wsj_0044.parse 94 2 gold need-v 32.1-1-1 Needing need.01 null ----- 0:1-ARG0 1:1-ARGM-MNR 2:0-rel 3:2-ARG1 
",Needing
DeepBank1.1/20045001,262,"nw/wsj/00/wsj_0045.parse 0 3 gold touch-v 20-1 Manipulation touch.01 2 ----- 1:1-ARG0=Agent 2:1-ARGM-TMP 3:0-rel 4:1-ARG1=Experiencer 
",Manipulation
DeepBank1.1/20045003,429,"nw/wsj/00/wsj_0045.parse 2 10 gold ask-v 37.1.2 Questioning ask.01 null ----- 0:2-ARG0=Agent;Speaker 10:0-rel 11:1-ARG2=Recipient;Addressee 15:2-ARG1=Topic;Message 
",Questioning
DeepBank1.1/20045004,200,"nw/wsj/00/wsj_0045.parse 3 2 gold ask-v 60-1 Request ask.02 null ----- 0:1-ARG0 1:1-ARGM-ADV 2:0-rel 3:1*4:1-ARG2 4:2-ARG1 
",Request
DeepBank1.1/20045005,501,"nw/wsj/00/wsj_0045.parse 4 7 gold call-v 29.3 Being_named call.01 null ----- 2:1*8:1-ARG1=Theme;Entity 7:0-rel 9:2-ARG2=Result;Name 2:1*8:1-LINK-PRO 
",Being_named
DeepBank1.1/20045014,388,"nw/wsj/00/wsj_0045.parse 13 4 gold give-v 13.1-1 Giving give.01 null ----- 0:1*5:1-ARG1=Theme;Theme 4:0-rel 6:3-ARGM-TMP 12:1-ARGM-LOC 15:1-ARG2=Recipient;Recipient 
",Giving
DeepBank1.1/20045019,304,"nw/wsj/00/wsj_0045.parse 18 12 gold sell-v 13.1-1 Commerce_sell sell.01 null ----- 0:3*13:1-ARG1=Theme;Goods 10:1-ARGM-DIS 12:0-rel 14:1-ARGM-TMP 
",Commerce_sell
DeepBank1.1/20045023,158,"nw/wsj/00/wsj_0045.parse 22 2 gold assert-v 29.5-2 Statement assert.03 1 ----- 0:1-ARG0=Agent;Speaker 1:1-ARGM-DIS 2:0-rel 3:1-ARG1=Theme;Addressee 
",Statement
DeepBank1.1/20045025,819,"nw/wsj/00/wsj_0045.parse 24 17 gold conclude-v 97.2 Coming_to_believe conclude.01 null ----- 0:3-ARG0=Agent 17:0-rel 18:1-ARGM-LOC 21:1-ARGM-TMP 23:1-ARG1=Theme 
",Coming_to_believe
DeepBank1.1/20045028,190,"nw/wsj/00/wsj_0045.parse 27 3 gold match-v 22.2-1 Compatibility match.01 1 ----- 0:0-ARGM-DIS 1:1-ARG1=Patient;Item_1/Items 3:0-rel 4:1-ARGM-LOC 
",Compatibility
DeepBank1.1/20045029,123,"nw/wsj/00/wsj_0045.parse 28 2 gold match-v 22.2-1 Compatibility match.01 1 ----- 0:1-ARG1=Patient;Item_1/Items 2:0-rel 3:1-ARGM-LOC 
",Compatibility
DeepBank1.1/20045037,432,"nw/wsj/00/wsj_0045.parse 36 7 gold purchase-v 13.5.2-1 Commerce_buy purchase.01 1 ----- 0:0-ARGM-DIS 1:1-ARGM-TMP 4:1-ARG0=Agent;Buyer 7:0-rel 8:2-ARG1=Theme;Goods 
",Commerce_buy
DeepBank1.1/20047001,400,"nw/wsj/00/wsj_0047.parse 0 7 gold plan-v 62 Purpose plan.01 null ----- 0:2*8:1-ARG0=Experiencer;Agent 7:0-rel 8:2-ARG1 
",Purpose
DeepBank1.1/20047002,536,"nw/wsj/00/wsj_0047.parse 1 2 gold believe-v 29.5-1 Awareness believe.01 null ----- 0:1-ARG0 2:0-rel 3:1-ARG1 
",Awareness
DeepBank1.1/20047008,664,"nw/wsj/00/wsj_0047.parse 7 2 gold begin-v 55.1-1 Process_start begin.01 null ----- 0:1-ARG1=Theme;Event 2:0-rel 3:1-ARGM-TMP 5:2-ARGM-TMP 
",Process_start
DeepBank1.1/20047009,265,"nw/wsj/00/wsj_0047.parse 8 2 gold place-v 9.1-2 Placing place.01 null ----- 0:1-ARG0=Agent;Agent/Cause 2:0-rel 3:1-ARG1=Theme;Theme 5:1-ARG2=Destination;Goal 9:2-ARGM-ADV 
",Placing
DeepBank1.1/20047010,598,"nw/wsj/00/wsj_0047.parse 9 15 gold continue-v 55.3 Process_continue continue.01 null ----- 13:1-ARG1 15:0-rel 16:1-ARGM-MNR 
",Process_continue
DeepBank1.1/20047012,399,"nw/wsj/00/wsj_0047.parse 11 3 gold withdraw-v 10.1 Removing withdraw.01 null ----- 0:1-ARG0=Agent;Agent/Cause 3:0-rel 4:1-ARG1=Theme;Theme 6:1-ARG2=Source;Source 8:1-ARGM-TMP 
",Removing
DeepBank1.1/20047016,582,"nw/wsj/00/wsj_0047.parse 15 6 gold try-v 61 Attempt try.01 null ----- 0:1-ARGM-TMP 4:1*7:1-ARG0=Agent 6:0-rel 7:2-ARG1=Theme 
",Attempt
DeepBank1.1/20047017,267,"nw/wsj/00/wsj_0047.parse 16 12 gold disturb-v 31.1 Experiencer_obj disturb.01 2 ----- 0:0-ARGM-DIS 1:3-ARG0=Stimulus;Stimulus 12:0-rel 13:1-ARG1=Experiencer;Experiencer 
",Experiencer_obj
DeepBank1.1/20047018,583,"nw/wsj/00/wsj_0047.parse 17 4 gold move-v 11.2 Motion move.01 null ----- 1:1*8:1-ARGM-TMP 2:1-ARG1=Theme 4:0-rel 5:1-ARG2=Destination 
",Motion
DeepBank1.1/20047020,298,"nw/wsj/00/wsj_0047.parse 19 8 gold conduct-v 51.7 Cotheme conduct.01 null ----- 4:1-ARG0=Agent;Theme 8:0-rel 9:3-ARG1=Theme;Cotheme 
",Cotheme
DeepBank1.1/20049004,455,"nw/wsj/00/wsj_0049.parse 3 2 gold ask-v 60-1 Questioning ask.02 4 ----- 0:1-ARG0 2:0-rel 3:1-ARG1 
",Questioning
DeepBank1.1/20049012,196,"nw/wsj/00/wsj_0049.parse 11 10 gold hire-v 13.5.1 Hiring hire.01 1 ----- 8:1*12:1-ARGM-TMP 9:1-ARG0=Agent;Employer 10:0-rel 11:1-ARG1=Theme;Employee 
",Hiring
DeepBank1.1/20049016,372,"nw/wsj/00/wsj_0049.parse 15 14 gold condemn-v 33 Judgment_communication condemn.01 1 ----- 14:0-rel 15:1-ARG1=Theme;Evaluee 
",Judgment_communication
